Product ID,Category,Product Name,Specifications,Bin Location,Datasheet URL,Image URL,Original Source,seo_description,technical_specifications
A2D-1057,Cooling Fans,Delta (0.30A),DC 24V,F43,https://deltapsu.com/jp/products/download/Datasheet/DRC-24V10W1AZ,"https://m.media-amazon.com/images/I/515UVrL+DDL._AC_UF1000,1000_QL80_.jpg",,"The A2D-1057 type product from maker offers reliable performance with an operating voltage of voltage and current rating of current. It's available in package type, suitable for applications within temperature range. The interface type enables seamless integration with various systems. Key features include feature1 and feature2, making it ideal for app1 and app2 applications.","{
  ""Part Number"": ""A2D-1057"",
  ""Product Type"": ""type"",
  ""Manufacturer"": ""maker"",
  ""Operating Voltage"": ""voltage"",
  ""Current Rating"": ""current"",
  ""Package Type"": ""package"",
  ""Temperature Range"": ""temp range"",
  ""Interface"": ""interface type"",
  ""Key Features"": [
    ""feature1"",
    ""feature2""
  ],
  ""Applications"": [
    ""app1"",
    ""app2""
  ]
}"
A2D-1058,Cooling Fans,Servo (0.2A 4.8W),DC 24V,F43,https://mdlsoln.com/wp-content/uploads/catalogues/VKN_Brochure_Final_2022.pdf,https://i.ebayimg.com/00/s/MTYwMFgxNTgx/z/3QkAAOSwV5RmseNR/$_57.JPG,,"The A2D-1058 Servo (0.2A 4.8W) from MDL Solutions features a highly efficient heat exchanger, allowing for faster and more even heating. This fan-assisted trench heater offers adjustable tray position and leveling, making it easy to install in various settings. With its modern EC fan motor and silent operation, this product is ideal for residential homes, offices, retail centers, hotels, sports complexes, swimming pools, and more. Its lightweight design and low water capacity make it a great choice for applications where space is limited.","{
  ""Part Number"": ""A2D-1058"",
  ""Product Type"": ""Servo"",
  ""Manufacturer"": ""MDL Solutions"",
  ""Operating Voltage"": ""24 V DC"",
  ""Current Rating"": ""0.2 A"",
  ""Package Type"": ""N/A"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""EC motor"",
  ""Key Features"": [
    ""Highly efficient heat exchanger"",
    ""Adjustable tray position and leveling""
  ],
  ""Applications"": [
    ""Residential homes"",
    ""Offices""
  ]
}"
A2D-1059,Cooling Fans,"All Mix (4"")",DC 12V,F48,https://www.allen-heath.com/content/uploads/2024/06/CQ-18T-Tech-Datasheet_Iss3.pdf,https://productschool.com/_next/image?url=https%3A%2F%2Fimages.ctfassets.net%2F6nwv0fapso8r%2F11MhXLStsL3lNaJDizUyN6%2F13c507b4ff011beb673b3d4ce88de92a%2F4-components-of-product-mix.png&w=2048&q=85,,"The Allen & Heath CQ-18T All Mix digital audio mixer is a powerful tool for musicians and sound engineers. With its compact design, it can be used in a variety of applications, from live performances to studio recordings. Key features include 19x inputs to mix, USB-B connectivity for multichannel audio recording and playback, and a built-in SD card slot for multitrack recording. The CQ-18T also has a range of processing options, including automatic mic mixer, graphic EQ, and compressors. With its robust construction and durable components, this mixer is designed to withstand the demands of live performances and professional use.","{
  ""Part Number"": ""A2D-1059"",
  ""Product Type"": ""Digital Audio Mixer"",
  ""Manufacturer"": ""Allen & Heath"",
  ""Operating Voltage"": ""12V DC"",
  ""Current Rating"": ""5A"",
  ""Package Type"": ""Rack Mountable (Optional Kit)"",
  ""Temperature Range"": ""0° C to 40° C (32° F to 104° F)"",
  ""Interface"": ""USB-B, Wi-Fi Access Point, Bluetooth 4.1"",
  ""Key Features"": [
    ""19x Inputs to Mix"",
    ""USB-B Connectivity for Multichannel Audio Recording and Playback""
  ],
  ""Applications"": [
    ""Live Performances"",
    ""Studio Recordings""
  ]
}"
A2D-1060,Cooling Fans,San Ace (DC 12V),DC 12V,F48,https://www.farnell.com/datasheets/2003018.pdf,https://products.sanyodenki.com/media/product%20images/sanace/9HV3612P3K001.png,,N/A,"{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""Blower"",
  ""Manufacturer"": ""San Ace"",
  ""Operating Voltage"": [
    {
      ""voltage"": ""24V DC"",
      ""range"": [
        ""26.4V"",
        ""24V"",
        ""21.6V""
      ]
    },
    {
      ""voltage"": ""24V DC"",
      ""range"": [
        ""26.4V"",
        ""24V""
      ]
    }
  ],
  ""Current Rating"": [
    {
      ""current"": ""N/A"",
      ""rating"": [
        1,
        2
      ]
    },
    {
      ""current"": ""N/A"",
      ""rating"": [
        3
      ]
    }
  ],
  ""Package Type"": ""97 mm"",
  ""Temperature Range"": ""temp range not specified"",
  ""Interface"": ""N/A"",
  ""Key Features"": [
    [
      ""Airflow - Static Pressure Characteristics""
    ],
    [
      ""PWM Duty Cycle""
    ]
  ],
  ""Applications"": [
    [
      ""Airflow""
    ],
    [
      ""Airflow""
    ],
    [
      ""Airflow""
    ],
    [
      ""Airflow""
    ]
  ]
}"
A2D-1061,Cooling Fans,Sunon (DC 12V 2.1A),DC 12V,F48,https://arcarc.xmission.com/Tech/Jameco%20Catalog%20V232%20(May%202003).pdf,https://i.ebayimg.com/images/g/P20AAOSwgNZnJIOe/s-l1200.jpg,,"The Jameco Electronics Datasheet provides specifications for a range of electronics products, including power supplies and switching power supplies. The datasheet highlights key features such as the output voltage, current rating, and package type. Applications include power supply systems, industrial control systems, and automotive systems.","{
  ""Part Number"": ""A2D-1061"",
  ""Product Type"": ""Electronics Technical Expertise"",
  ""Manufacturer"": ""Jameco Electronics"",
  ""Operating Voltage"": ""N/A"",
  ""Current Rating"": ""N/A"",
  ""Package Type"": ""Datasheet"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""Technical Support"",
  ""Key Features"": [
    ""Simplified Legend"",
    ""Quantity Discounts""
  ],
  ""Applications"": [
    ""Power Supply Systems"",
    ""Industrial Control Systems""
  ]
}"
A2D-1062,Cooling Fans,Delta Thin/Mix (120x120x20,DC 12V,F44,https://mideacaucasus.com/storage/W6YxoxLvp19z3z9XlHoFhZOR9AGac6-metaUERfTWlkZWFfVjZfVlJGXzUwXzYwSHpfMjAyMTA2MTFfVjE5LnBkZg==-.pdf,https://s.alicdn.com/@sc04/kf/H9683d07d758741bcb88f64faacb053e8w/120x120x25-Supplier-Waterproof-Fans-12025-24v-Brushless-Dc-Cooling-Fan-120mm-12v.jpg_300x300.jpg,,"The Midea A2D-1062 Delta Thin/Mix (120x120x20) Cooling Fans offer a comprehensive HVAC solution for various applications. With features like heat recovery ventilation, air handling units, and remote controllers, this system provides efficient and reliable cooling operations. Suitable for office complexes, residential apartments, hotels, shopping malls, and other commercial spaces, the A2D-1062 ensures comfortable indoor environments while minimizing energy consumption. This product is ideal for applications that require high-efficiency operation, reliable maintenance, and smart control solutions.","{
  ""Part Number"": ""A2D-1062"",
  ""Product Type"": ""Delta Thin/Mix Cooling Fans"",
  ""Manufacturer"": ""Midea Group"",
  ""Operating Voltage"": ""1V202106 (50/60Hz)"",
  ""Current Rating"": ""N/A"",
  ""Package Type"": ""120x120x20"",
  ""Temperature Range"": ""Cooling only VRF and heat recovery ventilation"",
  ""Interface"": ""Various indoor units (e.g., air cooled heat pump, air cooled cooling only, water cooled)"",
  ""Key Features"": [
    ""Heat Recovery Ventilation"",
    ""Air Handling Units"",
    ""Remote Controllers""
  ],
  ""Applications"": [
    ""Office Complexes"",
    ""Residential Apartments"",
    ""Hotels"",
    ""Shopping Malls""
  ]
}"
A2D-1063,Cooling Fans,0.20A),DC 12V,F44,https://us.idec.com/idec-us/en/USD/medias/PS5RV-Datasheet.pdf?context=bWFzdGVyfGRvY3VtZW50c3wxNDU4MTQzfGFwcGxpY2F0aW9uL3BkZnxkb2N1bWVudHMvaGM4L2gzNC84OTMyMjk2NTU2NTc0LnBkZnxhNmYzZjZhMDJhMmY3NzZkNzUwZDlkMzBlN2NjNzdjYTJmODAzMTNhOWQzYTRjMzVhNzYxMWRiY2FmMDdhZWJh,"https://m.media-amazon.com/images/I/51EcX4W8TZL._AC_UF1000,1000_QL80_.jpg",,"The PS5R-V series switching power supplies offer high-performance and reliability for a wide range of applications. With its compact package, low noise operation, and adjustable output voltage, this device is ideal for use in industrial control systems, automation equipment, and other harsh environments. Key features include a temperature range of -40°C to 85°C, a current rating of up to 10A, and an operating voltage range of 100-240V AC.","{
  ""Part Number"": ""PS5R-V"",
  ""Product Type"": ""Switching Power Supply"",
  ""Manufacturer"": ""IDEC"",
  ""Operating Voltage"": ""100-240V AC"",
  ""Current Rating"": ""Up to 10A"",
  ""Package Type"": ""DIN Rail Mountable"",
  ""Temperature Range"": ""-40°C to 85°C"",
  ""Interface"": ""AC Input, DC Output"",
  ""Key Features"": [
    ""Adjustable Output Voltage"",
    ""Low Noise Operation"",
    ""Compact Package""
  ],
  ""Applications"": [
    ""Industrial Control Systems"",
    ""Automation Equipment""
  ]
}"
A2D-1064,Cooling Fans,EFS DC 12V 0.83A,DC 12V,F44,https://search.abb.com/library/Download.aspx?DocumentID=9AKK108467A5848&LanguageCode=en&DocumentPartId&Action=Launch,https://img.lazcdn.com/g/p/d62c0cc3009eaa7a9cb2e51aee95bb18.jpg_720x720q80.jpg,,,
A2D-1065,Cooling Fans,EAA 1524SHG (DC 24V 2.1A),DC 12V,F44,Not Found,Not Found,,,
A2D-1066,Cooling Fans,San Ace 172 (12V 2.3A),DC 12V,F44,https://kentec.co.uk/wp-content/uploads/2018/08/man-1200.pdf,https://s.alicdn.com/@sc04/kf/H2923f8c5821d4a69858e50b384e508a6l.jpg,,,
A2D-1067,Cooling Fans,Servo D1278E48 (DC 48V 0.56A),DC 48V,F39,Not Found,Not Found,,,
A2D-1068,Cooling Fans,Delta (DC 48V 0.20A / 2.52A),DC 48V,F39,https://tiristor.by/wp-content/uploads/ventilyator_Minsk_datasheet_catalogue_2020_last.pdf,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=10161490309175988,,"Discover a wide range of high-performance fans from leading manufacturers. With operating voltages ranging from 12V to 48V and current ratings up to 3A, these devices are suitable for various applications including cooling systems, ventilation solutions, and more. Key features include compact package types, temperature ranges up to 70°C, and interfaces such as DC, USB, and others. Whether you're looking for a reliable fan for your computer or a high-volume solution for industrial use, this product page has got you covered.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""Fan"",
  ""Manufacturer"": [
    ""Unitedpro"",
    ""Toshiba"",
    ""Yate Loon"",
    ""Xc-share"",
    ""Suntta"",
    ""Zalman"",
    ""Supermicro"",
    ""Sunon"",
    ""Weiguang"",
    ""Yuyuan"",
    ""Y.S. Tech"",
    ""Toyon""
  ],
  ""Operating Voltage"": [
    ""12V"",
    ""24V"",
    ""48V"",
    ""115V"",
    ""230V"",
    ""380V""
  ],
  ""Current Rating"": [
    ""0.08A"",
    ""0.10A"",
    ""0.11A"",
    ""0.12A"",
    ""0.20A"",
    ""0.21A"",
    ""0.22A"",
    ""0.26A"",
    ""0.35A"",
    ""0.38A"",
    ""1.14A"",
    ""1.44A"",
    ""2.64W"",
    ""3.36W"",
    ""4.9W"",
    ""5.02W"",
    ""6.08W"",
    ""8.4W"",
    ""10.08W"",
    ""13.68W"",
    ""15.7W"",
    ""16.2A"",
    ""20W"",
    ""22W"",
    ""200W"",
    ""140W"",
    ""157W""
  ],
  ""Package Type"": [
    ""40x28mm"",
    ""50x10mm"",
    ""60x20mm"",
    ""80x15mm"",
    ""92x25mm"",
    ""120x38mm"",
    ""171x150x51mm"",
    ""214x196x100mm""
  ],
  ""Temperature Range"": [
    ""0-70°C"",
    ""-40°C to 125°C"",
    ""20-80°C"",
    ""-10°C to 50°C""
  ],
  ""Interface"": [
    ""DC"",
    ""USB"",
    ""12V"",
    ""24V"",
    ""48V"",
    ""115V"",
    ""230V"",
    ""380V""
  ],
  ""Key Features"": [],
  ""Applications"": [
    ""Cooling Systems"",
    ""Ventilation Solutions"",
    ""Industrial Use"",
    ""Computer Cooling"",
    ""Server Cooling"",
    ""Data Center Cooling"",
    ""Industrial Automation"",
    ""Robotics"",
    ""Automotive"",
    ""Aerospace""
  ]
}"
A2D-1069,Cooling Fans,NMB FFC 1348CE (1.08A),DC 48V,F39,Not Found,Not Found,,,
A2D-1070,Cooling Fans,4715KL-07W (0.87A),DC 48V,F39,https://tiristor.by/wp-content/uploads/ventiljator_220_115_230_VAC_12_24_48_5_VDC_datasheet_Minsk_tel_80447584780_catalog-.pdf,https://i.ebayimg.com/images/g/2j8AAOSwfP9nJ5Pe/s-l1200.png,,"This high-performance fan offers exceptional airflow and quiet operation. With its compact design and versatile interface options, it's ideal for use in various applications such as industrial automation, HVAC systems, and 3D printing equipment. Key features include a wide operating voltage range of 12-24V, high current rating of up to 0.20A, and a durable package type.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""ventilator"",
  ""Manufacturer"": ""N/A"",
  ""Operating Voltage"": ""12-24V"",
  ""Current Rating"": ""up to 0.20A"",
  ""Package Type"": ""compact design"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""various interface options"",
  ""Key Features"": [
    ""exceptional airflow"",
    ""quiet operation""
  ],
  ""Applications"": [
    ""industrial automation"",
    ""HVAC systems"",
    ""3D printing equipment""
  ]
}"
A2D-1071,Cooling Fans,Nidec Ultra F T12E54 (1.77A),DC 48V,F39,Not Found,Not Found,,,
A2D-1072,Cooling Fans,"Jigo (6"" AC 220V)",AC 220V,F34,https://www.fairpowerage.com/upload_file/catelogue_pdf/121_small_Jigo_Catalogue_www.fairpowerage.com.pdf,https://cdn11.bigcommerce.com/s-o0ql33eyfo/images/stencil/1280x1280/products/156366/1300147/jigo_iec947-5-1_en60947-5-1_led_panel_light_ac_220v_20_ma-155274_1___27181.1746616232.jpg?c=1,,"The A2D-1072 is a type of product designed for various applications. It features a voltage range of and a current rating of. This product is available in package type, suitable for use in temperatures ranging from to. Its interface type makes it compatible with devices that require an output of. With its key features including and, the A2D-1072 is ideal for use in applications such as and.","{
  ""Part Number"": ""A2D-1072"",
  ""Product Type"": ""CABLE TIE SERIES"",
  ""Manufacturer"": ""JIGO"",
  ""Operating Voltage"": """",
  ""Current Rating"": """",
  ""Package Type"": ""NYLON/PLASTIC CABLE GLANDS (PG THREAD)"",
  ""Temperature Range"": ""-40°C to 100°C in static state, instantaneous heat resistance up to 120°C ; -20°C to 80°C in dynamic state, instantaneous heat resistance up to 100°C"",
  ""Interface"": """",
  ""Key Features"": [
    ""Special design of clamping die and rubber part"",
    ""Large range in clamping cable""
  ],
  ""Applications"": [
    ""Attaching and securing the end of a cable to equipment"",
    ""Connecting by a means suitable for the type and description of cable""
  ]
}"
A2D-1073,Cooling Fans,Rexnord REC-22060 (0.40A),AC 220V,F34,https://www.rexnordindia.com/Catalogue.pdf,"https://m.media-amazon.com/images/I/61NltGZISDL._AC_UF1000,1000_QL80_.jpg",,,
A2D-1074,Cooling Fans,Nidec S.J.A,AC 220V,F34,https://www.wnewbury.org/sites/g/files/vyhlif1436/f/uploads/02_06_2025_supplemental_os_packet_-_phase_1_final_30_percent_pdr_2024-12-06.pdf,https://www.sheffield-pottery.com/cdn/shop/files/white-SJA-2.jpg?v=1697052918,,"Discover the A2D-1074 cooling fan from Nidec S.J.A., designed for reliable operation in demanding environments. This product features a compact package, wide operating voltage range, and high current rating. With its robust design, it's perfect for use in water treatment plants, industrial processes, and other applications where temperature control is crucial. Its interface type allows for easy integration into existing systems. Whether you're looking to upgrade your cooling system or need a reliable fan for a new project, the A2D-1074 has got you covered.","{
  ""Part Number"": ""A2D-1074"",
  ""Product Type"": ""Cooling Fan"",
  ""Manufacturer"": ""Nidec S.J.A."",
  ""Operating Voltage"": """",
  ""Current Rating"": """",
  ""Package Type"": """",
  ""Temperature Range"": """",
  ""Interface"": """"
}"
A2D-1075,Cooling Fans,"Jigo (6"")",AC 220V,F30,https://www.fairpowerage.com/upload_file/catelogue_pdf/121_small_Jigo_Catalogue_www.fairpowerage.com.pdf,https://5.imimg.com/data5/SELLER/Default/2024/8/447164689/WN/NV/MA/94123434/digital-timer-500x500.jpeg,,"The A2D-1075 cable tie series from maker offers a reliable and efficient way to secure cables in various applications. With its self-locking mechanism, this product provides excellent tensile strength, temperature resistance up to 500°C, and high resistance to corrosion, acid, alkali, alcohol, grease, and general solvents. Its nylon or plastic construction makes it suitable for use with a wide range of cable types. This versatile cable tie series is ideal for applications in industries such as electronics, automotive, and telecommunications.","{
  ""Part Number"": ""A2D-1075"",
  ""Product Type"": ""cable tie"",
  ""Manufacturer"": ""maker"",
  ""Operating Voltage"": ""N/A"",
  ""Current Rating"": ""N/A"",
  ""Package Type"": ""nylon or plastic"",
  ""Temperature Range"": ""-80°C to 500°C"",
  ""Interface"": ""N/A"",
  ""Key Features"": [
    ""self-locking mechanism"",
    ""high tensile strength""
  ],
  ""Applications"": [
    ""electronics"",
    ""automotive"",
    ""telecommunications""
  ]
}"
A2D-1076,Cooling Fans,Rexnord REC 27245A200,AC 220V,F30,Not Found,Not Found,,,
A2D-1077,Cooling Fans,Comair Rotron (AC 115V Square),AC 220V,F30,https://www.comairrotron.com/ComairRotron-2024.pdf,https://integrityelectricdirect.com/wp-content/uploads/2017/01/IMG_0186-scaled.jpg,,"Comair Rotron's type fan offers a range of specifications suitable for various applications. Key features include feature1 and feature2, making it ideal for use in app1 and app2. With an operating voltage of and current rating of , this package type fan operates within a temperature range of . Its interface type makes it compatible with systems requiring.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""type"",
  ""Manufacturer"": ""Comair Rotron"",
  ""Operating Voltage"": ""voltage"",
  ""Current Rating"": ""current"",
  ""Package Type"": ""package"",
  ""Temperature Range"": ""temp range"",
  ""Interface"": ""interface type"",
  ""Key Features"": [
    ""speed constant"",
    ""apparent change in loudness""
  ],
  ""Applications"": [
    ""Preferred Speech"",
    ""Computer and Business Equipment""
  ]
}"
A2D-1078,Cooling Fans,"San Ace 172 (4""",DC 24V / 48V,F31,https://docs.rs-online.com/8bf9/0900766b814d9e58.pdf,https://products.sanyodenki.com/media/product%20images/sanace/109E4712L401.png,,"The San Ace 172 9SG type High Static Pressure Fan offers effective cooling for servers, data storage systems, and ICT devices with its greatly increased static pressure. This fan features a high static pressure of 1.6 times that of our conventional DC fan, making it ideal for applications where high airflow is required. With a voltage range of 16 to 30V, current rating of 5A, and package type of φ172 x 150 x 51 mm, this fan provides reliable operation in various environments. The San Ace 172 9SG type High Static Pressure Fan is suitable for use in data centers, server rooms, and other areas where high-density computing equipment requires efficient cooling.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""High Static Pressure Fan"",
  ""Manufacturer"": ""Sanyo Denki"",
  ""Operating Voltage"": ""16 to 30V"",
  ""Current Rating"": ""5A"",
  ""Package Type"": ""φ172 x 150 x 51 mm"",
  ""Temperature Range"": ""-20 to +70°C (Non-condensing)"",
  ""Interface"": ""N/A"",
  ""Key Features"": [
    ""High static pressure"",
    ""Effective cooling for servers and data storage systems""
  ],
  ""Applications"": [
    ""Servers"",
    ""Data storage systems""
  ]
}"
A2D-1079,Cooling Fans,DC 24V 2.3A),DC 24V / 48V,F31,https://www.meanwell.com/Upload/PDF/FUL_EN_s.pdf,https://m.media-amazon.com/images/I/61paNNgl2gL.jpg,,,
A2D-1080,Cooling Fans,109E5712V5,DC 24V / 48V,F31,https://www.indiamart.com/proddetail/ebmpapst-614-nghh-cooling-fans-23714471912.html,https://5.imimg.com/data5/SELLER/Default/2024/2/389259569/AR/YZ/QX/114051455/san-ace-172-model-109e5712v5y03-fan-500x500.jpeg,,"The EBMPAPST A2D-1080 - 109E5712V5 is a reliable and efficient 4-inch DC cooling fan suitable for various applications such as CNC machines and drives. With its axial/presentation fan type, it provides a speed of 2500 rpm and draws only 3.6W of power from the 24V DC supply. Its compact size makes it an ideal choice for space-constrained environments. Key technical features include its black plastic construction, 5-blade design, and current rating of 150mA. This fan is perfect for applications that require a quiet operation and minimal vibration. With its high-performance capabilities, the EBMPAPST A2D-1080 - 109E5712V5 is an excellent choice for those seeking reliable cooling solutions.","{
  ""Part Number"": ""A2D-1080"",
  ""Product Type"": ""AXIAL / PANEL FAN"",
  ""Manufacturer"": ""EBMPAPST"",
  ""Operating Voltage"": ""24V DC"",
  ""Current Rating"": ""150mA"",
  ""Package Type"": ""N/A"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""Electric"",
  ""Key Features"": [
    ""Speed: 2500 rpm"",
    ""Power: 3.6W""
  ],
  ""Applications"": [
    ""CNC MACHINE / DRIVES""
  ]
}"
A2D-1081,Cooling Fans,EFR 1548UHG (DC 48V 0.83A),DC 24V / 48V,F31,Not Found,Not Found,,,
A2D-1082,Cooling Fans,Papst 6424/137,DC 24V / 48V,F31,Not Found,Not Found,,,
A2D-1083,Cooling Fans,EBM Papst (27V DC,DC Mix,F33,https://www.ebmpapst.com/content/dam/ebm-papst/media/catalogs/products/Catalog_Compactfans_US_en.pdf,https://www.galco.com/media/catalog/product/cache/fc23bd13b6bae631aaff5bf5aa384235/8/2/8218jn-ebm-papst-inc.jpg,,"Discover the A2D-1083 compact fan from ebm-papst, a leading manufacturer of high-efficiency fans. This DC-powered fan features a cooling package type and operates within a voltage range. With its compact design, it's perfect for various applications, including IoT networking and digital networks. Key technical features include EC motor technology, low noise levels, and excellent aerodynamics. Additionally, the fan's temperature range ensures reliable operation in diverse conditions.","{
  ""Part Number"": ""A2D-1083"",
  ""Product Type"": ""Compact Fan"",
  ""Manufacturer"": ""ebm-papst"",
  ""Operating Voltage"": ""27V DC"",
  ""Current Rating"": ""N/A"",
  ""Package Type"": ""Cooling"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""EC Motor Technology"",
  ""Key Features"": [
    ""Low Noise Levels"",
    ""Excellent Aerodynamics""
  ],
  ""Applications"": [
    ""IoT Networking"",
    ""Digital Networks""
  ]
}"
A2D-1084,Cooling Fans,48V 30W),DC Mix,F33,https://www.ti.com/lit/gpn/PTB48560B,"https://m.media-amazon.com/images/I/51W+eKGC74L._AC_UF894,1000_QL80_.jpg",,"Write a 120-150 word SEO-optimized product description for an e-commerce product page. This datasheet outlines the technical specifications of the A2D-1084, a type produced by maker with an operating voltage range and current rating. The package type is designed to provide optimal thermal performance within the temperature range. With its interface type, this product enables efficient data transfer in various applications such as app1 and app2. Key features include feature1 and feature2, making it suitable for use in a wide range of industries.","{
  ""Part Number"": ""A2D-1084"",
  ""Product Type"": ""type"",
  ""Manufacturer"": ""maker"",
  ""Operating Voltage"": ""voltage"",
  ""Current Rating"": ""current"",
  ""Package Type"": ""package"",
  ""Temperature Range"": ""temp range"",
  ""Interface"": ""interface type"",
  ""Key Features"": [
    ""feature1"",
    ""feature2""
  ],
  ""Applications"": [
    ""app1"",
    ""app2""
  ]
}"
A2D-1085,Cooling Fans,San Ace (1.4A),DC Mix,F33,https://publish.sanyodenki.com/library/books/product_information_E/book/data/product_information_E.pdf,https://i.ebayimg.com/images/g/sZ0AAOSwU8Rm8TxE/s-l1200.jpg,,"Discover the San Ace A2D-1085, a high-performance cooling fan designed for reliable heat control in various applications. With its high-reliability and high-performance design, this fan is perfect for IT infrastructure, medical inspection equipment, and industrial machinery. Its features include high-quality production and manufacturing, as well as various proposals to satisfy customers' needs. This fan is suitable for use in servers, base stations, factories, hospitals, and more.","{
  ""Part Number"": ""A2D-1085"",
  ""Product Type"": ""Cooling Fan"",
  ""Manufacturer"": ""SANYO DENKI"",
  ""Operating Voltage"": ""N/A"",
  ""Current Rating"": ""1.4A"",
  ""Package Type"": ""N/A"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""DC"",
  ""Key Features"": [
    ""High-reliability and high-performance design"",
    ""High-quality production and manufacturing""
  ],
  ""Applications"": [
    ""IT infrastructure"",
    ""Medical inspection equipment"",
    ""Industrial machinery""
  ]
}"
A2D-1086,Cooling Fans,"Delta (4"" 3.3A)",DC 48V,F16,https://deltapsu.com/en/products/download/Datasheet/PMR-48V150W1AT,https://i.ebayimg.com/images/g/8ZAAAOSw8rFnPZuR/s-l1200.jpg,,"This e-commerce product page details the A2D-1086, a type of electronic component with an operating voltage range and current rating. It features package and temperature ranges, allowing for versatile interface options. Key applications include app1 and app2.","{
  ""Part Number"": ""\""A2D-1086\"""",
  ""Product Type"": ""\""type\"""",
  ""Manufacturer"": ""\""maker\"""",
  ""Operating Voltage"": ""N/A"",
  ""Current Rating"": ""N/A"",
  ""Package Type"": ""N/A"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""N/A"",
  ""Key Features"": [
    ""N/A"",
    ""N/A""
  ],
  ""Applications"": [
    ""app1"",
    ""app2""
  ]
}"
A2D-1087,Cooling Fans,"Papst (4"")",DC Mix,F17/F18,https://ebmpapst.dk/wp-content/uploads/2018/10/Kompaktventilatorer_AC-axial-fans_2016-01_EN-1.pdf,"https://m.media-amazon.com/images/I/71WavDoARSL._AC_UF1000,1000_QL80_.jpg",,,
A2D-1088,Cooling Fans,Nidec (0.59A / 1.3A / 1.40A),DC Mix,F17/F18,https://picclick.ca/Business-Industrial/Electrical-Equipment-Supplies/Electronic-Components-Semiconductors/Thermal-Management/Electronic-Component-Fans/,https://www.picclickimg.com/7fUAAeSwSJ9pQvr4/1pcs-850200A501024S076-Encoder.webp,,,
A2D-1089,Cooling Fans,IMP (48V 0.83A / 2.10A),DC Mix,F17/F18,https://www.delta-fan.com/,https://www.delta-fan.com/pub/media/catalog/product/cache/c2db4cc1a4d9b08c9df58bc94331d07f/b/f/bfb0505ma-c.jpg,,"This product features a voltage range of AC/DC and a current rating of A. It has a package type of and operates within a temperature range of C. The interface type is and its key features include and . Applications for this product include and . With its reliable performance and compact design, this product is ideal for use in various applications such as and .","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""N/A"",
  ""Manufacturer"": ""maker"",
  ""Operating Voltage"": ""AC/DC"",
  ""Current Rating"": ""A"",
  ""Package Type"": ""N/A"",
  ""Temperature Range"": ""C"",
  ""Interface"": ""interface type"",
  ""Key Features"": [
    ""feature1"",
    ""feature2""
  ],
  ""Applications"": [
    ""app1"",
    ""app2""
  ]
}"
A2D-1090,Cooling Fans,Sunon (60x60x38,Small Fans,F22,https://www.sunon.com/eu/MANAGE/Docs/WEBCONT/Files/1236/SUNON%20DC%20Brushless%20Fan%20&%20Blower(255-E).pdf,https://product-images.eetgroup.com/images/200px_jpg/Img_34034910.jpg,,"SUNON's innovative fan solutions offer precise temperature control and reliable performance for various applications. With a focus on innovation and customer satisfaction, SUNON's products are designed to meet the demands of modern technology. Key features include precision measurements, material analysis, and acoustic performance experiments. Applications range from industrial cooling systems to home appliances, with interfaces including DC, AC, and PWM.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""Fan"",
  ""Manufacturer"": ""SUNON"",
  ""Operating Voltage"": ""DC"",
  ""Current Rating"": ""varies"",
  ""Package Type"": ""module"",
  ""Temperature Range"": ""-20°C to 80°C"",
  ""Interface"": ""DC, AC, PWM"",
  ""Key Features"": [
    ""Precision Measurements & Material Analysis"",
    ""Acoustic Performance Experiment""
  ],
  ""Applications"": [
    ""Industrial Cooling Systems"",
    ""Home Appliances""
  ]
}"
A2D-1091,Cooling Fans,0.67A),Small Fans,F22,https://www.meanwell.com/Upload/PDF/Short_Form_din.pdf,"https://m.media-amazon.com/images/I/51JHsXFdMNL._AC_UF894,1000_QL80_.jpg",,,
